source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Synechococcus_cyanobium_clade/pangenoma	Cyanobium_gracile_PCC_6307_GCF_000316515.1_genomic.gbff	Cyanobium_sp_M30B3_GCF_018399015.1_genomic.gbff	Cyanobium_sp_NIES-981_GCF_900088535.1_genomic.gbff	Cyanobium_sp_NS01_GCF_014280235.1_genomic.gbff	Synechococcus_sp_CBW1002_GCF_015840915.1_genomic.gbff	Synechococcus_sp_CBW1004_GCF_015840715.1_genomic.gbff	Synechococcus_sp_CBW1006_GCF_015840525.1_genomic.gbff	Synechococcus_sp_CBW1108_GCF_015840335.1_genomic.gbff	
6035_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6036_sulfotransferase_fam...faa	0	1	0	0	0	0	0	0	
6037_glycosyltransferase_...faa	0	1	0	0	0	0	0	0	
6038_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6039_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6040_sulfotransferase.faa	0	1	0	0	0	0	0	0	
6041_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6042_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6047_glycoside_hydrolase_...faa	0	1	0	0	0	0	0	0	
6048_IS110_family_transpo...faa	0	1	0	0	16	0	4	1	
6049_transposase.faa	0	1	0	0	0	0	0	0	
6050_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6052_DDE-type_integrase-t...faa	0	1	0	0	0	0	0	0	
6053_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6054_transposase.faa	0	1	0	0	0	0	0	0	
6055_transposase.faa	0	1	0	0	0	0	1	0	
6056_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6057_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6058_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6059_helix-turn-helix_dom...faa	0	1	0	0	0	0	0	0	
6060_ATP-binding_protein.faa	0	1	0	0	0	0	1	1	
6061_AAA_family_ATPase.faa	0	1	0	0	0	0	0	0	
6064_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6065_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6067_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6068_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6069_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6070_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6071_DUF4143_domain-conta...faa	0	1	0	0	0	0	0	1	
6072_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6073_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6089_AAA_family_ATPase.faa	0	1	0	0	0	0	0	0	
6098_type_II_toxin-antito...faa	0	1	0	0	0	0	0	1	
6126_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6132_hypothetical_protein.faa	0	1	0	0	2	1	1	0	
6133_hypothetical_protein.faa	0	1	0	0	1	1	0	0	
6135_hypothetical_protein.faa	0	1	0	0	0	1	0	0	
6136_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6137_nucleotidyl_transfer...faa	0	1	0	0	0	0	0	0	
6138_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6139_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6141_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6142_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6157_TRIC_cation_channel_...faa	0	1	0	0	1	0	1	0	
6180_fatty_acid_desaturas...faa	0	1	0	0	0	0	0	1	
6182_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6184_50S_ribosome-binding...faa	0	1	0	0	0	0	0	0	
6185_DUF3122_domain-conta...faa	0	1	0	0	0	0	0	0	
6187_DUF4079_family_prote...faa	0	1	0	0	0	0	0	0	
6189_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6192_cydB.faa	0	1	0	0	0	1	0	0	
6193_cytochrome_ubiquinol...faa	0	1	0	0	0	1	0	0	
6198_cation-proton_antipo...faa	0	1	0	0	0	0	0	0	
6204_glycosyltransferase.faa	0	1	0	0	0	1	0	2	
6214_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6215_sulfotransferase_dom...faa	0	1	0	0	0	0	0	0	
6216_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6217_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6218_glycosyltransferase.faa	0	1	0	0	1	1	1	0	
6239_deoxyribodipyrimidin...faa	0	1	0	0	0	0	0	0	
6249_DUF4115_domain-conta...faa	0	1	0	0	0	0	0	0	
6250_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6257_DUF3747_domain-conta...faa	0	1	0	0	0	0	0	0	
6263_secE.faa	0	1	0	0	0	0	0	0	
6267_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6268_DUF937_domain-contai...faa	0	1	0	0	0	0	0	0	
6271_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6274_Uma2_family_endonucl...faa	0	1	0	0	0	1	0	0	
6276_amino_acid_carrier_p...faa	0	1	0	0	0	0	0	0	
6280_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6281_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6282_nucleotidyltransfera...faa	0	1	0	0	0	0	0	0	
6283_nucleotidyltransfera...faa	0	1	0	0	0	0	0	0	
6284_glycosyltransferase_...faa	0	1	0	0	0	2	0	0	
6285_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6286_PqqD_family_peptide_...faa	0	1	0	0	0	0	0	0	
6287_glycosyltransferase_...faa	0	1	0	0	0	2	0	0	
6288_PqqD_family_peptide_...faa	0	1	0	0	0	0	0	0	
6289_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6290_hypothetical_protein.faa	0	1	1	0	0	1	1	0	
6292_glycosyltransferase_...faa	0	1	0	0	0	0	0	0	
6293_hypothetical_protein.faa	0	1	0	0	0	1	0	0	
6294_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6295_polysaccharide_pyruv...faa	0	1	0	0	0	0	0	0	
6296_glycosyltransferase.faa	0	2	0	0	0	0	0	0	
6298_NAD-P--FAD-dependent...faa	0	1	0	0	0	1	0	0	
6299_GNAT_family_N-acetyl...faa	0	1	0	0	0	0	0	0	
6300_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6301_N-acetylneuraminate_...faa	0	1	0	0	0	0	0	0	
6302_glycosyltransferase_...faa	0	1	0	0	0	0	0	0	
6304_nucleotide_sugar_deh...faa	0	1	0	0	0	1	0	0	
6305_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6306_DUF4910_domain-conta...faa	0	1	0	0	0	0	0	0	
6307_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6308_HD_domain-containing...faa	0	1	0	0	0	0	0	0	
6310_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6311_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6313_ABC_transporter_ATP-...faa	0	1	0	0	0	1	0	0	
6314_glycosyltransferase.faa	0	1	0	0	0	1	0	0	
6315_glycosyltransferase.faa	0	1	0	0	0	0	0	0	
6316_GNAT_family_N-acetyl...faa	0	1	0	0	0	0	0	0	
6321_adenylate-guanylate_...faa	0	1	0	0	0	0	0	0	
6323_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6327_ceramidase_domain-co...faa	0	1	1	0	0	0	0	0	
6331_alkaline_phosphatase.faa	0	1	0	0	0	0	0	0	
6332_ExeM-NucH_family_ext...faa	0	1	0	0	0	0	0	0	
6343_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6344_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6345_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6346_type_II_toxin-antito...faa	0	1	0	0	0	0	0	0	
6351_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6355_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6358_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6368_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6374_type_II_toxin-antito...faa	0	1	0	0	0	0	0	0	
6375_type_II_toxin-antito...faa	0	1	0	0	0	0	0	1	
6376_proprotein_convertas...faa	0	1	0	0	0	0	0	0	
6379_DUF4912_domain-conta...faa	0	1	0	0	0	0	0	1	
6380_DUF3136_domain-conta...faa	0	1	0	0	0	0	0	1	
6381_hypothetical_protein.faa	0	1	0	0	0	0	0	1	
6388_2OG-Fe-II-_oxygenase.faa	0	1	0	0	0	0	0	0	
6389_tetratricopeptide_re...faa	0	1	0	0	0	0	0	0	
6390_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6391_hypothetical_protein.faa	0	1	0	0	0	0	0	0	
6395_glycosyltransferase_...faa	0	1	0	0	0	0	0	1	
6413_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6416_potassium_channel_fa...faa	0	0	1	0	0	0	0	0	
6417_alpha-beta_fold_hydr...faa	0	0	1	0	0	0	0	0	
6418_DUF481_domain-contai...faa	0	0	1	0	0	0	0	0	
6419_mechanosensitive_ion...faa	0	0	1	0	0	0	0	0	
6429_aldo-keto_reductase.faa	0	0	1	0	0	0	0	0	
6431_IS5_family_transposa...faa	0	0	11	0	15	0	31	7	
6433_arylsulfatase.faa	0	0	1	0	0	0	0	0	
6434_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6435_Nif11_family_protein.faa	0	0	1	0	0	0	0	0	
6437_TRAP_transporter_lar...faa	0	0	1	0	0	0	0	0	
6438_TRAP_transporter_sma...faa	0	0	1	0	0	0	0	0	
6439_TRAP_transporter_sub...faa	0	0	1	0	0	0	0	0	
6451_glycerate_dehydrogen...faa	0	0	1	0	0	0	0	1	
6458_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6459_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6460_IS5_family_transposa...faa	0	0	16	0	29	28	27	7	
6461_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6478_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6479_hypothetical_protein.faa	0	0	1	0	1	0	1	0	
6480_multicopper_oxidase_...faa	0	0	1	0	1	0	1	0	
6482_histidine_phosphatas...faa	0	0	1	0	0	0	0	0	
6494_peptidase.faa	0	0	1	0	0	0	0	0	
6512_LysM_domain-containi...faa	0	0	1	0	0	0	0	0	
6513_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6514_phenylpyruvate_tauto...faa	0	0	1	0	0	1	0	0	
6517_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6518_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6524_DedA_family_protein.faa	0	0	1	0	0	0	0	0	
6530_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6532_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6560_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6561_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6562_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6582_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6588_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6591_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6617_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6632_HAD-IC_family_P-type...faa	0	0	1	0	0	0	0	0	
6636_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6637_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6638_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6640_patatin-like_phospho...faa	0	0	1	0	0	0	0	0	
6641_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6642_N-acetylmuramoyl-L-a...faa	0	0	1	0	0	0	0	0	
6643_penicillin-insensiti...faa	0	0	1	0	0	0	0	0	
6644_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6652_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6662_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6673_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6675_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6677_diguanylate_cyclase.faa	0	0	1	0	0	0	0	0	
6678_CHASE_domain-contain...faa	0	0	1	0	0	0	0	0	
6680_DUF350_domain-contai...faa	0	0	1	0	0	0	0	0	
6683_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6694_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6701_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6704_hypothetical_protein.faa	0	0	1	0	0	0	0	1	
6705_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6709_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6712_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6713_Hint_domain-containi...faa	0	0	1	0	0	0	0	0	
6717_shikimate_kinase.faa	0	0	1	0	0	0	0	0	
6719_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6721_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6722_homocysteine_S-methy...faa	0	0	1	0	0	0	0	0	
6723_antibiotic_biosynthe...faa	0	0	1	0	1	0	1	0	
6724_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6725_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6726_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6727_DUF4041_domain-conta...faa	0	0	1	0	0	0	0	0	
6729_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6730_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6731_GNAT_family_N-acetyl...faa	0	0	1	0	0	0	0	0	
6733_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6734_serine_hydrolase.faa	0	0	2	0	0	0	0	0	
6735_SIMPL_domain-contain...faa	0	0	1	0	1	1	1	0	
6740_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6741_M20_family_metallope...faa	0	0	1	0	0	0	0	0	
6742_hypothetical_protein.faa	0	0	1	0	0	1	0	0	
6743_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6746_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6765_class_I_SAM-dependen...faa	0	0	1	0	0	0	0	0	
6768_DUF429_domain-contai...faa	0	0	1	0	1	0	1	0	
6771_peptidoglycan_DD-met...faa	0	0	1	0	0	0	0	0	
6772_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6774_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6783_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6789_DUF1830_domain-conta...faa	0	0	1	0	0	0	0	0	
6805_hypothetical_protein.faa	0	0	2	0	0	0	0	0	
6809_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6839_glutamine_synthetase...faa	0	0	1	0	1	1	1	1	
6840_cysteine_hydrolase.faa	0	0	1	0	1	1	1	0	
6850_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6851_SDR_family_oxidoredu...faa	0	0	1	0	0	0	0	0	
6857_EamA_family_transpor...faa	0	0	1	0	0	1	0	1	
6870_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6873_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6881_mechanosensitive_ion...faa	0	0	1	0	0	0	0	0	
6882_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6884_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6886_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6887_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6927_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6945_organic_solvent_tole...faa	0	0	1	0	0	0	0	0	
6952_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6972_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6987_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6994_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
6998_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7012_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7032_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7036_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7038_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7079_glycosyltransferase_...faa	0	0	1	0	0	0	0	0	
7087_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7089_DUF3887_domain-conta...faa	0	0	1	0	0	0	0	0	
7093_plastocyanin-azurin_...faa	0	0	1	0	0	0	0	0	
7095_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7097_hypothetical_protein.faa	0	0	1	0	0	0	0	1	
7104_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7106_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7116_L-D-transpeptidase_f...faa	0	0	1	0	0	0	1	1	
7117_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7126_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7159_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7200_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7218_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7219_integrase_core_domai...faa	0	0	1	0	0	0	0	0	
7221_integrase_core_domai...faa	0	0	1	0	0	0	0	0	
7224_leucine_zipper_domai...faa	0	0	1	0	0	0	0	0	
7233_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7242_hypothetical_protein.faa	0	0	1	0	1	0	1	0	
7243_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7244_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7246_IS3_family_transposa...faa	0	0	1	0	0	0	0	0	
7248_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7249_transposase.faa	0	0	1	0	0	0	0	0	
7250_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7251_patatin-like_phospho...faa	0	0	1	0	0	0	0	0	
7256_thermonuclease_famil...faa	0	0	1	0	1	0	1	0	
7259_DUF4236_domain-conta...faa	0	0	1	0	0	0	0	0	
7260_metallophosphoestera...faa	0	0	1	0	0	0	0	0	
7263_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7264_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7265_integrase_core_domai...faa	0	0	1	0	0	0	0	0	
7266_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7267_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7268_DEAD-DEAH_box_helica...faa	0	0	1	0	0	0	0	0	
7272_IS3_family_transposa...faa	0	0	1	0	0	0	0	0	
7273_transposase.faa	0	0	2	0	0	0	0	0	
7274_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7275_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7277_TM0106_family_RecB-l...faa	0	0	1	0	1	0	0	1	
7278_DNA_repair_exonuclea...faa	0	0	1	0	1	1	1	1	
7279_AAA_family_ATPase.faa	0	0	1	0	1	1	1	1	
7280_type_II_toxin-antito...faa	0	0	1	0	0	0	1	1	
7281_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7282_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7283_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7288_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7291_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7292_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7306_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7307_cation_transporter.faa	0	0	1	0	0	0	0	0	
7308_retroviral-like_aspa...faa	0	0	1	0	0	0	0	0	
7354_glycosyltransferase_...faa	0	0	1	0	0	0	0	0	
7357_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7367_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7368_hypothetical_protein.faa	0	0	1	0	0	1	0	0	
7398_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7428_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7429_hypothetical_protein.faa	0	0	1	0	0	1	0	0	
7458_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7459_type_1_glutamine_ami...faa	0	0	1	0	0	0	0	0	
7460_EF-1_guanine_nucleot...faa	0	0	1	0	0	1	0	0	
7462_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7483_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7484_M48_family_metallope...faa	0	0	1	0	0	0	0	0	
7490_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7492_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7496_cAMP_phosphodiestera...faa	0	0	1	0	0	0	0	0	
7512_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7522_CAAD_domain-containi...faa	0	0	1	0	0	0	0	0	
7550_high_light_inducible...faa	0	0	1	0	0	0	0	0	
7573_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7589_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7601_DMT_family_transport...faa	0	0	1	0	0	0	0	0	
7602_EamA_family_transpor...faa	0	0	1	0	0	0	0	0	
7606_rpmH.faa	0	0	1	0	0	0	0	0	
7620_right-handed_paralle...faa	0	0	1	0	0	0	0	0	
7654_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7656_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7657_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7665_hypothetical_protein.faa	0	0	1	0	1	0	0	0	
7669_DEAD-DEAH_box_helica...faa	0	0	1	0	0	1	0	0	
7670_DEAD-DEAH_box_helica...faa	0	0	1	0	0	0	0	0	
7671_N-6_DNA_methylase.faa	0	0	1	0	0	0	0	0	
7672_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7675_hypothetical_protein.faa	0	0	1	0	1	0	1	0	
7677_type_II_toxin-antito...faa	0	0	1	0	0	0	0	0	
7683_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7684_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7687_hypothetical_protein.faa	0	0	1	0	1	1	0	1	
7688_type_II_toxin-antito...faa	0	0	1	0	1	1	0	1	
7691_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7692_IS110_family_transpo...faa	0	0	1	0	4	0	0	0	
7693_hypothetical_protein.faa	0	0	1	0	1	0	0	0	
7694_hypothetical_protein.faa	0	0	1	0	1	1	0	1	
7701_hypothetical_protein.faa	0	0	1	0	1	1	0	0	
7704_hypothetical_protein.faa	0	0	1	0	0	0	0	1	
7712_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7715_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7716_DUF3732_domain-conta...faa	0	0	1	0	0	0	0	0	
7720_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7733_Bro-N_domain-contain...faa	0	0	1	0	0	0	0	0	
7734_AlpA_family_transcri...faa	0	0	1	0	1	1	1	1	
7735_site-specific_integr...faa	0	0	1	0	0	0	1	0	
7751_ATP-binding_protein.faa	0	0	1	0	0	0	0	0	
7757_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7770_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7773_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7774_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7775_DUF2194_domain-conta...faa	0	0	1	0	0	0	0	0	
7776_methyltransferase_do...faa	0	0	1	0	0	0	0	0	
7783_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7792_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7793_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7794_phospholipase_D-like...faa	0	0	1	0	0	0	0	0	
7795_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7805_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7807_cytochrome_P450.faa	0	0	1	0	0	0	0	0	
7808_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7810_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7811_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7816_ureidoglycolate_lyas...faa	0	0	1	0	0	0	0	0	
7821_MliC_family_protein.faa	0	0	1	0	1	0	1	0	
7822_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7826_alpha-beta_hydrolase.faa	0	0	1	0	0	1	0	0	
7827_L-D-transpeptidase_f...faa	0	0	1	0	0	0	0	1	
7831_DUF5996_family_prote...faa	0	0	1	0	0	0	0	0	
7832_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7837_PIN_domain-containin...faa	0	0	1	0	0	0	0	0	
7839_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7840_DUF1778_domain-conta...faa	0	0	1	0	0	0	1	0	
7846_Fic_family_protein.faa	0	0	1	0	0	0	1	0	
7847_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7849_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7852_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7853_DUF2075_domain-conta...faa	0	0	1	0	0	0	0	0	
7856_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7858_DEAD-DEAH_box_helica...faa	0	0	1	0	0	0	0	0	
7859_DUF1837_domain-conta...faa	0	0	1	0	0	0	0	0	
7861_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7862_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7864_type_II_toxin-antito...faa	0	0	1	0	0	1	0	0	
7865_type_II_toxin-antito...faa	0	0	1	0	0	0	0	0	
7869_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7870_type_II_toxin-antito...faa	0	0	1	0	0	0	1	0	
7871_type_II_toxin-antito...faa	0	0	1	0	0	0	1	0	
7874_DUF86_domain-contain...faa	0	0	1	0	1	0	1	1	
7875_DUF433_domain-contai...faa	0	0	1	0	0	0	0	0	
7878_AAA_family_ATPase.faa	0	0	1	0	0	0	0	1	
7880_amidase.faa	0	0	1	0	1	0	0	0	
7882_MFS_transporter.faa	0	0	1	0	1	0	0	0	
7883_hypothetical_protein.faa	0	0	1	0	1	0	0	0	
7884_SDR_family_NAD-P--de...faa	0	0	1	0	0	0	0	0	
7885_alpha-beta_hydrolase.faa	0	0	1	0	1	0	1	0	
7886_carotenoid_oxygenase...faa	0	0	1	0	0	0	0	0	
7894_rhodanese-like_domai...faa	0	0	1	0	0	0	0	0	
7898_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7899_VOC_family_protein.faa	0	0	1	0	0	1	0	0	
7900_BCAM0308_family_prot...faa	0	0	1	0	1	0	1	0	
7901_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7902_DUF2721_domain-conta...faa	0	0	1	0	0	0	0	0	
7903_cupin_domain-contain...faa	0	0	1	0	0	0	0	1	
7921_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7922_DUF2235_domain-conta...faa	0	0	1	0	0	0	0	0	
7926_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7927_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7931_type_II_toxin-antito...faa	0	0	1	0	0	1	0	0	
7933_restriction_endonucl...faa	0	0	1	0	0	0	0	0	
7935_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7948_DoxX_family_membrane...faa	0	0	1	0	0	0	0	0	
7950_hypothetical_protein.faa	0	0	1	0	1	0	1	0	
7964_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
7972_LysM_peptidoglycan-b...faa	0	0	1	0	0	0	0	0	
7987_helix-turn-helix_tra...faa	0	0	1	0	0	1	0	0	
7990_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
8101_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
8106_hypothetical_protein.faa	0	0	1	0	0	0	0	0	
