source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Thermosynechococcus_clade/pangenoma	Acaryochloris_marina_MBIC11017_GCF_000018105.1_genomic.gbff	Acaryochloris_marina_S15_GCF_018336915.1_genomic.gbff	Acaryochloris_sp__Moss_Beach_GCF_021497025.1_genomic.gbff	Gloeomargarita_lithophora_Alchichica-_D10_GCF_001870225.1_genomic.gbff	Synechococcus_sp_PCC_6312_GCF_000316685.1_genomic.gbff	Thermostichus_lividus_PCC_6715_GCF_002754935.1_genomic.gbff	Thermosynechococcus_elongatus_PKUAC-SCTE542_GCF_003555505.1_genomic.gbff	Thermosynechococcus_sp_CL-1_GCF_008386235.1_genomic.gbff	Thermosynechococcus_sp_HN-54_GCF_023650955.1_genomic.gbff	Thermosynechococcus_sp_TA-1_GCF_017086385.1_genomic.gbff	Thermosynechococcus_sp_a_NK55_GCF_000505665.1_genomic.gbff	Thermosynechococcus_vestitus_BP-1_GCF_000011345.1_genomic.gbff	
5036_DUF350_domain-contai...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5037_Spx-MgsR_family_RNA_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5038_EAL_domain-containin...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5039_cytochrome_P450.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5040_DUF2004_domain-conta...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5041_toll-interleukin-1_r...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5045_hypothetical_protein.faa	1	0	1	0	0	0	0	0	0	0	0	0	
5047_cynS.faa	1	1	1	0	0	0	1	0	1	0	0	0	
5051_response_regulator.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5052_PAS_domain-containin...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5053_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5054_glycosyltransferase_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5055_DUF547_domain-contai...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5056_Vat_family_streptogr...faa	1	1	1	0	1	0	0	0	0	0	0	0	
5057_hypothetical_protein.faa	1	1	1	1	0	0	0	0	0	0	0	0	
5061_serine-threonine_pro...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5063_metallophosphoestera...faa	1	1	1	1	1	0	0	0	0	0	0	0	
5071_FHA_domain-containin...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5073_alpha-beta_hydrolase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5076_ribonuclease_III_dom...faa	1	1	1	0	1	1	1	1	1	1	0	1	
5078_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5079_Gfo-Idh-MocA_family_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5082_DUF2808_domain-conta...faa	1	1	1	0	1	1	0	1	1	1	0	0	
5085_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5087_serine-threonine_pro...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5088_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5089_glycosyltransferase_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5090_EAL_domain-containin...faa	1	1	1	1	1	0	0	0	0	0	0	0	
5091_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5092_DUF11_domain-contain...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5094_saccharopine_dehydro...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5095_DUF2288_domain-conta...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5096_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5098_putative_addiction_m...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5099_dut.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5100_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5102_GNAT_family_N-acetyl...faa	2	1	1	0	1	0	0	0	0	0	0	0	
5104_mechanosensitive_ion...faa	1	1	1	1	0	0	0	0	0	0	0	0	
5107_alpha-beta_hydrolase.faa	1	1	1	1	1	1	1	1	1	1	0	0	
5108_MFS_transporter.faa	1	1	0	0	0	0	0	0	0	0	0	0	
5109_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5110_AIPR_family_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5111_PfkB_family_carbohyd...faa	1	1	0	0	0	0	0	0	0	0	0	0	
5112_DUF1460_domain-conta...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5113_superoxide_dismutase...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5114_GNAT_family_N-acetyl...faa	1	0	1	0	0	0	0	0	0	0	0	0	
5115_HPP_family_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5116_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5117_alpha-beta_hydrolase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5118_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5119_cation_acetate_sympo...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5120_DUF4212_domain-conta...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5122_DUF2808_domain-conta...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5123_tetratricopeptide_re...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5124_TIGR04222_domain-con...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5125_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5126_M48_family_metallopr...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5127_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5131_menB.faa	1	1	1	0	1	1	1	1	1	1	0	1	
5135_DMT_family_transport...faa	1	1	0	0	0	0	0	0	0	0	0	0	
5136_gltS.faa	1	0	1	1	1	0	0	0	0	0	0	0	
5138_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5140_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5141_DUF4253_domain-conta...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5142_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5144_MoxR_family_ATPase.faa	1	1	1	1	0	0	0	0	0	0	0	0	
5145_MoxR_family_ATPase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5146_DUF58_domain-contain...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5147_transglutaminase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5149_hypothetical_protein.faa	1	1	0	0	0	0	0	0	0	0	0	0	
5150_IS701-like_element_I...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5152_prohibitin_family_pr...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5153_LemA_family_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5154_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5157_TPM_domain-containin...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5158_TPM_domain-containin...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5159_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5160_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5161_glycosyltransferase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5162_LuxR_family_transcri...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5163_serine-threonine_pro...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5164_extracellular_solute...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5165_Na-Pi_symporter.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5166_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5167_DUF4258_domain-conta...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5168_response_regulator.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5169_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5170_DUF1830_domain-conta...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5174_AbrB_family_transcri...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5177_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5178_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5179_phosphodiester_glyco...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5180_Rieske_-2Fe-2S-_prot...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5181_mucoidy_inhibitor_Mu...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5183_WD40_repeat_domain-c...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5184_ferric_reductase-lik...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5185_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5188_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5189_branched-chain_amino...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5190_pentapeptide_repeat-...faa	1	0	1	0	0	0	0	0	0	0	0	0	
5191_HAD_family_hydrolase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5192_LysR_family_transcri...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5193_AhpC-TSA_family_prot...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5194_MAPEG_family_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5195_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5196_molybdopterin-depend...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5197_DUF29_domain-contain...faa	1	1	0	5	1	1	2	1	1	1	0	0	
5198_serine_protease.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5199_metal-dependent_hydr...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5200_macro_domain-contain...faa	1	1	0	0	0	0	0	0	0	0	0	0	
5204_DoxX_family_protein.faa	1	1	1	0	1	0	0	0	0	0	0	0	
5207_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5208_FHA_domain-containin...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5209_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5210_msrA.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5211_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5212_glycoside_hydrolase_...faa	1	1	1	0	1	0	0	0	0	0	0	0	
5222_TM0106_family_RecB-l...faa	1	1	1	1	0	0	0	0	0	0	0	0	
5226_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5241_class_I_SAM-dependen...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5242_tetratricopeptide_re...faa	1	1	1	1	0	0	0	0	0	0	0	0	
5243_pentapeptide_repeat-...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5244_GNAT_family_N-acetyl...faa	2	0	0	0	0	0	0	0	0	0	0	0	
5246_mgsA.faa	1	1	1	0	1	0	0	0	0	0	0	0	
5247_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5248_MFS_transporter.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5249_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5250_DUF4333_domain-conta...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5251_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5252_DUF952_domain-contai...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5253_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5255_glycerophosphoryl_di...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5256_ATP-grasp_domain-con...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5257_GNAT_family_N-acetyl...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5258_infC.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5259_TetR-AcrR_family_tra...faa	1	0	0	1	0	0	0	0	0	0	0	0	
5260_ester_cyclase.faa	1	0	0	1	0	0	0	0	0	0	0	0	
5261_GNAT_family_N-acetyl...faa	2	1	0	0	1	0	0	0	0	0	0	0	
5262_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5263_MBL_fold_metallo-hyd...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5266_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5268_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5269_hypothetical_protein.faa	1	0	1	0	0	0	0	0	0	0	0	0	
5272_PAM68_family_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5274_DUF924_domain-contai...faa	1	1	1	0	1	0	0	0	0	0	0	0	
5277_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5278_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5280_hypothetical_protein.faa	2	0	0	0	0	0	0	0	0	0	0	0	
5281_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5282_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5283_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5284_caspase_family_prote...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5287_HDIG_domain-containi...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5288_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5289_GFA_family_protein.faa	1	1	1	0	1	0	0	0	0	0	0	0	
5290_CBS_domain-containin...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5291_recombinase_family_p...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5292_2Fe-2S_iron-sulfur_c...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5293_trxA.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5294_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5295_CBS_domain-containin...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5296_tetratricopeptide_re...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5297_AAA_family_ATPase.faa	1	1	1	1	0	0	0	0	0	0	0	0	
5299_CHAT_domain-containi...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5302_ATP-binding_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5303_tetratricopeptide_re...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5304_hypothetical_protein.faa	1	0	1	0	0	0	0	0	0	0	0	0	
5307_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5308_hypothetical_protein.faa	1	1	0	0	0	0	0	0	0	0	0	0	
5309_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5311_pentapeptide_repeat-...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5312_tetratricopeptide_re...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5313_AraC_family_transcri...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5315_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5316_alpha-beta_hydrolase.faa	1	1	1	0	1	0	0	0	0	0	0	0	
5317_class_I_SAM-dependen...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5318_class_I_SAM-dependen...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5319_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5320_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5321_DUF2949_domain-conta...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5322_undecaprenyl-phospha...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5323_serine-threonine_pro...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5324_SUMF1-EgtB-PvdO_fami...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5325_M48_family_metallope...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5326_sigma-70_family_RNA_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5328_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5329_SOS_response-associa...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5330_dinB.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5331_VOC_family_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5332_glutathione_S-transf...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5334_P-II_family_nitrogen...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5335_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5337_DUF3122_domain-conta...faa	1	1	1	0	1	0	0	0	0	0	0	0	
5341_STAS_domain-containi...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5343_tetratricopeptide_re...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5348_phosphate_ABC_transp...faa	1	1	1	0	1	0	0	0	0	0	0	0	
5351_TatA-E_family_twin_a...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5355_helix-turn-helix_dom...faa	1	0	1	0	0	0	0	0	0	0	0	0	
5356_VOC_family_protein.faa	1	0	1	0	0	0	0	0	0	0	0	0	
5357_endonuclease-exonucl...faa	1	1	0	0	0	0	0	0	0	0	0	0	
5361_pip.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5364_hybrid_sensor_histid...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5366_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5367_hypothetical_protein.faa	1	1	1	0	0	1	1	1	1	1	0	0	
5368_DUF1350_family_prote...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5369_Spy-CpxP_family_prot...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5370_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5371_ABC_transporter_perm...faa	1	0	0	1	0	0	0	0	0	0	0	0	
5374_DUF4168_domain-conta...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5375_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5376_ribonuclease_Z.faa	1	1	1	1	0	0	0	0	0	0	0	0	
5377_tetratricopeptide_re...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5378_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5379_glycosyltransferase_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5380_glycosyltransferase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5381_glycosyltransferase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5382_glycosyltransferase_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5386_S41_family_peptidase.faa	1	1	1	0	0	0	1	1	1	1	0	0	
5387_cyclic_nucleotide-bi...faa	1	1	1	1	0	0	0	0	0	0	0	0	
5392_GDSL-type_esterase-l...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5393_YlqD_family_protein.faa	1	1	1	0	1	0	0	0	0	0	0	0	
5398_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5410_permease.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5411_tetratricopeptide_re...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5413_hypothetical_protein.faa	1	1	0	0	1	0	0	0	0	0	0	0	
5414_dual_specificity_pro...faa	1	1	1	0	1	0	0	0	0	0	0	0	
5415_recQ.faa	1	1	1	0	2	0	0	0	0	0	0	0	
5417_winged_helix-turn-he...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5419_mutS.faa	1	1	0	1	1	1	1	1	1	1	0	1	
5420_nucleotide_exchange_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5421_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5423_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5424_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5425_carotenoid_1-2-hydra...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5426_ABC_transporter_perm...faa	1	1	0	0	0	0	0	0	0	0	0	0	
5427_ABC_transporter_ATP-...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5434_DUF4878_domain-conta...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5435_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5437_transcriptional_regu...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5438_tetratricopeptide_re...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5440_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5444_amino_acid_ABC_trans...faa	1	1	1	0	1	0	0	0	0	0	0	0	
5445_prepilin-type_N-term...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5447_SpoIID-LytB_domain-c...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5455_pentapeptide_repeat-...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5456_response_regulator.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5457_CHASE2_domain-contai...faa	1	1	0	0	0	0	0	0	0	0	0	0	
5458_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5459_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5460_DUF928_domain-contai...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5461_CHAT_domain-containi...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5462_pyrC.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5463_toxin-activating_lys...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5464_toxin-activating_lys...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5465_calcium-binding_prot...faa	2	1	0	0	0	0	0	0	0	0	0	0	
5466_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5470_mechanosensitive_ion...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5474_formylglycine-genera...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5475_DNA_alkylation_repai...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5476_DUF4090_family_prote...faa	1	1	1	1	0	0	0	0	0	0	0	0	
5479_TetR_family_transcri...faa	1	1	1	1	0	0	0	0	0	0	0	0	
5480_Rieske_2Fe-2S_domain...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5481_sigma_54-interacting...faa	1	1	1	0	1	1	1	1	1	1	0	0	
5482_CBS_domain-containin...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5483_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5484_polysaccharide_deace...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5485_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5487_pentapeptide_repeat-...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5488_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5489_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5490_ATP-grasp_domain-con...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5491_peptidoglycan_bridge...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5494_cell_division_protei...faa	1	1	2	0	0	0	0	0	0	0	0	0	
5496_helix-turn-helix_tra...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5497_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5498_AAA-like_domain-cont...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5499_AAA-like_domain-cont...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5500_response_regulator.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5506_pentapeptide_repeat-...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5507_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5509_M48_family_metallope...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5510_metallophosphoestera...faa	1	1	1	1	0	0	0	0	0	0	0	0	
5511_protein_kinase.faa	1	1	0	0	0	0	0	0	0	0	0	0	
5512_serine-threonine_pro...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5513_TIGR04283_family_ars...faa	1	1	1	0	1	0	0	0	0	0	0	0	
5516_GAF_domain-containin...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5517_class_I_SAM-dependen...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5519_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5520_hypothetical_protein.faa	1	0	1	0	0	0	0	0	0	0	0	0	
5521_GDSL-type_esterase-l...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5522_calcium-binding_prot...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5523_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5524_glycosyltransferase.faa	1	1	0	0	0	0	0	0	0	0	0	0	
5525_glycosyltransferase.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5526_glycosyltransferase.faa	1	0	1	0	0	0	0	0	0	0	0	0	
5527_sulfotransferase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5528_sulfotransferase.faa	2	1	1	0	0	0	0	0	0	0	0	0	
5529_glycosyltransferase_...faa	1	0	1	0	0	0	0	0	0	0	0	0	
5531_ABC_transporter_ATP-...faa	1	2	1	0	0	0	0	0	0	0	0	0	
5532_glycosyltransferase.faa	1	1	1	0	1	0	0	0	0	0	0	0	
5533_serine_acetyltransfe...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5534_sulfotransferase_dom...faa	1	1	0	0	0	0	0	0	0	0	0	0	
5535_O-antigen_ligase_fam...faa	1	0	1	0	0	0	0	0	0	0	0	0	
5536_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5537_tyrosine-protein_kin...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5538_glycosyltransferase_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5539_glycosyltransferase_...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5540_pentapeptide_repeat-...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5542_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5544_HAD_hydrolase-like_p...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5546_LapA_family_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5549_tetratricopeptide_re...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5551_cupin_domain-contain...faa	1	1	1	1	1	0	0	0	0	0	0	0	
5553_hypothetical_protein.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5557_alpha-beta_hydrolase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5558_ATP-binding_cassette...faa	1	1	1	0	1	0	0	0	0	0	0	0	
5559_ABC-2_family_transpo...faa	1	1	1	0	1	0	0	0	0	0	0	0	
5561_NADP-dependent_isoci...faa	1	1	1	0	0	0	0	0	0	0	0	0	
5562_protein_kinase.faa	1	1	1	0	0	0	0	0	0	0	0	0	
5568_NAD-dependent_epimer...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5569_DegT-DnrJ-EryC1-StrS...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5571_GNAT_family_N-acetyl...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5572_class_I_SAM-dependen...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5573_FAD-dependent_oxidor...faa	1	0	0	0	0	0	0	0	0	0	0	0	
5574_hypothetical_protein.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5575_glycosyltransferase.faa	1	0	0	0	0	0	0	0	0	0	0	0	
5576_flippase.faa	1	0	0	0	0	0	0	0	0	0	0	0	
