Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Calothrix_sp_336-3_336-3.gbff,Calothrix_sp_NIES-3974_NIES-3974.gbff,Calothrix_sp_NIES-4071_NIES-4071.gbff,Calothrix_sp_NIES-4105_NIES-4105.gbff,Calothrix_sp_PCC_6303_PCC_6303.gbff,Calothrix_sp_PCC_7716_PCC_7716.gbff
7809_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7810_low_molecular_weight...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7811_ubiE.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7812_DUF445_family_protei...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7813_alpha-amylase.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7814_SDR_family_oxidoredu...faa,,,,,,,,,,,,,,0,1,1,1,0,1
7815_DUF1003_domain-conta...faa,,,,,,,,,,,,,,0,1,1,1,0,1
7816_M48_family_metallope...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7817_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7818_nadA.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7819_alpha-beta_fold_hydr...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7820_thioredoxin_family_p...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7821_pyrH.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7822_frr.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7823_heavy_metal_transloc...faa,,,,,,,,,,,,,,0,1,1,1,0,1
7824_NAD-P-H-dependent_gl...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7825_rsgA.faa,,,,,,,,,,,,,,1,1,1,1,0,1
7826_HXXEE_domain-contain...faa,,,,,,,,,,,,,,0,1,0,0,1,0
7827_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,1,0,0,1,0
7828_nuclear_transport_fa...faa,,,,,,,,,,,,,,0,1,0,0,0,0
7829_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,1,1,0,0,0,1
7830_ATP-binding_protein.faa,,,,,,,,,,,,,,1,1,0,0,1,0
7831_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,1,0,0,0,0
7832_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,1,1,1,1,0
7833_sigC.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7834_transcriptional_repr...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7835_peptidoglycan-bindin...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7836_cobN.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7837_GAF_domain-containin...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7838_DUF1877_family_prote...faa,,,,,,,,,,,,,,0,1,0,0,0,1
7839_pantothenate_kinase.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7840_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7841_petN.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7842_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,1,1,1,1
7843_TIGR03279_family_rad...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7844_family_10_glycosylhy...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7845_deoxyribodipyrimidin...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7846_aspartate_kinase.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7847_S8_family_serine_pep...faa,,,,,,,,,,,,,,0,1,0,0,0,0
7848_calcium-sodium_antip...faa,,,,,,,,,,,,,,0,1,0,0,0,0
7849_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7850_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7851_DUF2256_domain-conta...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7852_M48_family_metallope...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7853_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7854_COP23_domain-contain...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7855_DUF427_domain-contai...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7856_folK.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7857_penicillin-binding_p...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7858_transport-associated...faa,,,,,,,,,,,,,,1,1,0,0,1,1
7859_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7861_serine-threonine-pro...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7862_serine-threonine_pho...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7863_recF.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7864_tkt.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7865_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7866_fabF.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7867_acpP.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7868_CoB--CoM_heterodisul...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7869_30S_ribosomal_protei...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7872_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,1,0,0,0,0
7873_iron_uptake_porin.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7874_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7875_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,1,1,0,1
7877_Crp-Fnr_family_trans...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7878_DUF839_domain-contai...faa,,,,,,,,,,,,,,1,1,0,0,0,1
7879_phoU.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7880_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7883_PAS_domain-containin...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7884_response_regulator_t...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7885_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7886_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,0,1,1
7887_metalloregulator_Ars...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7888_leuB.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7889_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7890_A24_family_peptidase.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7891_accD.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7892_rhomboid_family_intr...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7893_cysteine_desulfurase.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7894_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,1,0,0,0,0
7895_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7896_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7897_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7898_pentapeptide_repeat-...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7899_SGNH-GDSL_hydrolase_...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7900_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1
7901_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7902_mnmG.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7903_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7904_M48_family_metallope...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7905_DUF4330_domain-conta...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7906_RusA_family_crossove...faa,,,,,,,,,,,,,,0,1,0,0,0,1
7907_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1
7908_ATP-dependent_DNA_he...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7909_DUF3370_domain-conta...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7910_peptidase_C15.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7911_hisH.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7912_rsmD.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7913_Rpn_family_recombina...faa,,,,,,,,,,,,,,0,1,0,0,0,0
7914_phospholipid_carrier...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7915_ATP-binding_cassette...faa,,,,,,,,,,,,,,0,1,1,1,0,1
7916_DUF1822_family_prote...faa,,,,,,,,,,,,,,0,1,0,0,0,0
7917_AraC_family_transcri...faa,,,,,,,,,,,,,,0,1,1,1,1,1
7918_CHAT_domain-containi...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7919_Uma2_family_endonucl...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7920_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7921_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7922_C1_family_peptidase.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7923_type_2_lanthipeptide...faa,,,,,,,,,,,,,,0,1,0,0,1,1
7924_NHLP_leader_peptide_...faa,,,,,,,,,,,,,,0,1,0,0,0,0
7928_DUF1822_family_prote...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7929_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,1,1,0,1
7930_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,1,1,0,1
7931_AAA_family_ATPase.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7932_PetM_family_cytochro...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7933_SDR_family_oxidoredu...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7934_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7935_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,1,1,0,0
7936_cytochrome_B6.faa,,,,,,,,,,,,,,1,1,0,0,1,0
7937_mechanosensitive_ion...faa,,,,,,,,,,,,,,0,1,1,1,0,1
7938_LCP_family_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7939_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7940_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7941_AI-2E_family_transpo...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7942_serpin_family_protei...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7943_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7944_SpoIIE_family_protei...faa,,,,,,,,,,,,,,0,1,0,0,0,0
7945_S8_family_serine_pep...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7946_rpe.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7947_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,0
7948_rbsK.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7949_alpha-ketoacid_dehyd...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7950_glsA.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7951_septal_ring_lytic_tr...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7952_bifunctional_pantoat...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7953_metallophosphoestera...faa,,,,,,,,,,,,,,0,1,1,1,1,1
7954_GrpB_family_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7955_SDR_family_oxidoredu...faa,,,,,,,,,,,,,,1,1,1,1,0,1
7956_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7957_YaaW_family_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7958_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,0,1
7959_class_I_SAM-dependen...faa,,,,,,,,,,,,,,0,1,1,1,0,1
7960_molybdenum_cofactor_...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7961_DUF4278_domain-conta...faa,,,,,,,,,,,,,,0,1,0,0,0,0
7962_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7963_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
7964_Mo-dependent_nitroge...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7965_response_regulator_t...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7966_IMS_domain-containin...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7967_tsaE.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7968_B12-binding_domain-c...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7969_rplI.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7970_gloB.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7971_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7972_glycosyltransferase_...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7973_glycosyltransferase.faa,,,,,,,,,,,,,,0,1,0,0,1,0
7974_polysaccharide_pyruv...faa,,,,,,,,,,,,,,0,1,0,0,1,0
7975_glycosyltransferase_...faa,,,,,,,,,,,,,,1,1,1,1,0,1
7976_sugar_transferase.faa,,,,,,,,,,,,,,1,1,1,1,0,1
7977_methionine_synthase.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7978_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,1,1,0,1
7979_YkvA_family_protein.faa,,,,,,,,,,,,,,1,1,1,1,0,1
7980_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,0,1
7981_Na-+--H-+-_antiporte...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7982_DUF4040_domain-conta...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7983_monovalent_cation-H-...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7984_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7985_Na+-H+_antiporter_su...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7987_cation-proton_antipo...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7988_proB.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7989_YqeG_family_HAD_IIIA...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7990_DUF3727_domain-conta...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7991_ruvX.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7992_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,1,1,1,1,1,1
7993_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7996_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,1,1,0,1
7997_trxB.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7998_HAD_family_hydrolase.faa,,,,,,,,,,,,,,1,1,1,1,1,1
7999_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,1,1,1,0,1
8000_argS.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8001_SAM-dependent_methyl...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8002_TROVE_domain-contain...faa,,,,,,,,,,,,,,0,1,0,0,1,1
8003_sensor_histidine_kin...faa,,,,,,,,,,,,,,0,1,1,1,0,1
8004_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,1,1,0,1
8005_Coenzyme_F420_hydrog...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8006_DUF3181_family_prote...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8007_2TM_domain-containin...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8008_phosphatidate_cytidy...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8009_cbiT.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8010_ald.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8011_chlorophyll_a-b-bind...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8012_MFS_transporter.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8013_cyclic_nucleotide-bi...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8014_glycosyltransferase.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8015_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8016_zinc-dependent_dehyd...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8017_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8018_lipA.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8019_ATP-binding_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8021_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8022_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8023_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8024_ABC-2_family_transpo...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8025_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,0,1,0,0,1,1
8026_phospholipid_carrier...faa,,,,,,,,,,,,,,0,1,1,1,1,1
8027_TerB_family_tellurit...faa,,,,,,,,,,,,,,0,1,0,0,0,1
8028_O-antigen_ligase_fam...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8029_DUF561_domain-contai...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8030_eno.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8031_4Fe-4S_cluster-bindi...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8032_50S_ribosomal_protei...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8033_MBL_fold_metallo-hyd...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8034_aspartate_1-decarbox...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8035_inorganic_diphosphat...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8036_DUF427_domain-contai...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8037_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8038_DUF565_domain-contai...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8039_leuC.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8040_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8041_carotenoid_biosynthe...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8042_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8043_aspartate_carbamoylt...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8044_DUF433_domain-contai...faa,,,,,,,,,,,,,,0,1,1,1,0,0
8045_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8046_DUF433_domain-contai...faa,,,,,,,,,,,,,,1,1,1,1,0,1
8047_DUF5615_family_PIN-l...faa,,,,,,,,,,,,,,1,1,0,0,1,1
8048_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8049_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,1,1,1,1,0
8050_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,0,1,1
8051_mgtE.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8052_IscS_subfamily_cyste...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8053_Nif3-like_dinuclear_...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8054_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8055_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,1,1,1,0,1
8056_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8057_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,1,0,0,0,0
8058_DNA-binding_protein.faa,,,,,,,,,,,,,,0,1,0,0,1,1
8059_transposase.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8060_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,1,1,1,0,1
8061_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8062_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,1,1,1,0,1
8063_antitoxin_family_pro...faa,,,,,,,,,,,,,,0,1,0,0,0,0
8064_DUF433_domain-contai...faa,,,,,,,,,,,,,,0,1,1,1,0,1
8065_GIY-YIG_nuclease_fam...faa,,,,,,,,,,,,,,0,1,0,0,0,0
8066_NADPH-dependent_F420...faa,,,,,,,,,,,,,,0,1,1,1,0,0
8067_NADPH-dependent_F420...faa,,,,,,,,,,,,,,0,1,0,0,0,0
8068_quinone_oxidoreducta...faa,,,,,,,,,,,,,,0,1,1,1,0,0
8069_ester_cyclase.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8070_LysR_family_transcri...faa,,,,,,,,,,,,,,0,1,1,1,0,1
8071_integron_integrase.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8072_YdcF_family_protein.faa,,,,,,,,,,,,,,0,1,1,1,0,1
8073_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8074_D-alanyl-D-alanine_c...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8075_serine-threonine_pro...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8076_glucose_1-dehydrogen...faa,,,,,,,,,,,,,,1,1,0,0,0,0
8077_ispF.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8078_TspO-MBR_family_prot...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8079_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8080_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8081_DUF364_domain-contai...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8085_VCBS_repeat-containi...faa,,,,,,,,,,,,,,0,1,0,0,1,0
8086_aminopeptidase_P_N-t...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8087_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8088_N-acetylmuramoyl-L-a...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8089_CHAD_domain-containi...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8090_DUF3616_domain-conta...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8091_NDP-sugar_synthase.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8092_NAD-P-H-quinone_oxid...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8093_aqpZ.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8094_zinc_metalloprotease...faa,,,,,,,,,,,,,,0,1,1,1,0,1
8095_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8096_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,1,1,1,1,0,1
8097_fghA.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8098_ABC_transporter_subs...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8099_isochorismatase.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8100_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8101_phosphoserine_transa...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8102_2Fe-2S_iron-sulfur_c...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8103_NAD-P--dependent_oxi...faa,,,,,,,,,,,,,,0,1,1,1,0,1
8104_MBL_fold_metallo-hyd...faa,,,,,,,,,,,,,,0,1,1,1,0,1
8105_phospholipase_D-like...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8106_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8107_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8108_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8109_asparagine_synthase-...faa,,,,,,,,,,,,,,0,1,1,1,0,1
8110_DUF4332_domain-conta...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8111_pentapeptide_repeat-...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8112_RNA-binding_protein_...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8113_dapF.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8114_ATPase.faa,,,,,,,,,,,,,,0,1,1,1,1,1
8115_pyridoxamine_5--phos...faa,,,,,,,,,,,,,,1,1,0,0,0,0
8116_orange_carotenoid-bi...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8117_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8118_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8119_DUF4327_family_prote...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8120_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,0,1,1,1,1,1
8121_fabG.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8122_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8123_response_regulator.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8124_excinuclease_ATPase_...faa,,,,,,,,,,,,,,1,1,1,1,0,1
8127_sugar_ABC_transporte...faa,,,,,,,,,,,,,,0,1,1,1,1,1
8128_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8129_CHASE2_domain-contai...faa,,,,,,,,,,,,,,1,1,1,1,1,0
8130_lipase.faa,,,,,,,,,,,,,,0,1,0,0,1,0
8131_Uma2_family_endonucl...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8132_dndD.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8133_DGQHR_domain-contain...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8134_SpoIIE_family_protei...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8135_efflux_RND_transport...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8136_efflux_RND_transport...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8137_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8139_anthranilate_synthas...faa,,,,,,,,,,,,,,1,1,1,1,0,1
8140_ferritin-like_domain...faa,,,,,,,,,,,,,,0,1,0,0,0,0
8141_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,0,1
8142_glnA.faa,,,,,,,,,,,,,,1,1,1,1,0,1
8143_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8144_apcB.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8145_pgeF.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8146_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,1,0,0,1,0
8148_DUF6263_family_prote...faa,,,,,,,,,,,,,,0,1,0,0,0,1
8149_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8150_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8151_lipA.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8152_photosystem_I_protei...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8153_AI-2E_family_transpo...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8154_histone_deacetylase.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8155_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8156_prohibitin_family_pr...faa,,,,,,,,,,,,,,0,1,0,0,0,0
8157_tetratricopeptide_re...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8158_transporter_substrat...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8159_rplT.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8160_rpmI.faa,,,,,,,,,,,,,,1,1,1,1,1,1
8161_MlaE_family_lipid_AB...faa,,,,,,,,,,,,,,1,1,1,1,1,1
8162_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8164_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0
8165_GH116_family_glycosy...faa,,,,,,,,,,,,,,1,1,1,1,1,1
