Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Chamaesiphon_minutus_PCC_6605_GCF_000317145.1_genomic.gbff,Chondrocystis_sp_NIES-4102_GCF_002368355.1_genomic.gbff,Cyanobacterium_aponinum_PCC_10605_GCF_000317675.1_genomic.gbff,Dactylococcopsis_salina_PCC_8305_GCF_000317615.1_genomic.gbff,Euhalothece_natronophila_Z-M001_GCF_007904085.1_genomic.gbff,Geminocystis_herdmanii_PCC_6308_GCF_000332235.1_genomic.gbff,Geminocystis_sp_NIES-3708_GCF_001548095.1_genomic.gbff,Geminocystis_sp_NIES-3709_GCF_001548115.1_genomic.gbff,Halothece_sp_PCC_7418_GCF_000317635.1_genomic.gbff,Stanieria_cyanosphaera_PCC_7437_GCF_000317575.1_genomic.gbff,Stanieria_sp_NIES-3757_GCF_002355455.1_genomic.gbff
5380_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5382_PBP1A_family_penicil...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5384_Hpt_domain-containin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5387_leucine-rich_repeat-...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5388_response_regulator_t...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5389_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5390_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5391_sensor_histidine_kin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5392_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5394_shikimate_kinase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5395_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5396_prolyl_oligopeptidas...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5398_DUF2834_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5399_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5400_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5414_YdcF_family_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5415_FAD-dependent_oxidor...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1
5418_zinc-binding_dehydro...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5419_bioA.faa,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0
5420_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5422_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5423_SRPBCC_domain-contai...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5424_metalloregulator_Ars...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5425_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5427_NAD-P--dependent_alc...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0
5429_ester_cyclase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5430_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5431_nuclear_transport_fa...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5433_glycosyltransferase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5434_TetR-AcrR_family_tra...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5436_Orange_carotenoid_pr...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5437_alanine--glyoxylate_...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1
5438_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5442_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5444_biopolymer_transport...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5446_rlmB.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5448_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5451_lepB.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5452_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5453_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5454_KTSC_domain-containi...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5455_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5457_deoxyguanosinetripho...faa,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0
5459_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5460_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5462_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5463_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1
5464_permease.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5465_MTH895-ArsE_family_t...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5468_universal_stress_pro...faa,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,1,1
5469_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5473_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5474_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5475_putative_phosphoribo...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5477_DUF6335_family_prote...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5478_response_regulator.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5481_HAD-IC_family_P-type...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5482_HAD-IC_family_P-type...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5483_isoprenylcysteine_ca...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5484_E3_binding_domain-co...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5486_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5490_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0
5492_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5493_SDR_family_NAD-P--de...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5494_alpha-beta_hydrolase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1
5495_nirD.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5496_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5497_nirB.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5502_AbrB-MazE-SpoVT_fami...faa,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,0,1
5504_DUF559_domain-contai...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5507_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5508_ABC_transporter_perm...faa,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1
5511_Ferric_reductase_lik...faa,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,1
5512_AraC_family_transcri...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5517_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5518_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5519_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5522_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5523_PadR_family_transcri...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5524_bZIP_transcription_f...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5526_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5527_helix-turn-helix_dom...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5529_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5532_peptide_ligase_PGM1-...faa,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,0,1,1
5533_DUF928_domain-contai...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1
5534_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5535_glycosyltransferase.faa,,,,,,,,,,,,,,1,0,0,0,0,1,1,1,0,0,0
5537_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5539_oligosaccharide_flip...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0
5540_glycosyltransferase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5541_NAD-P--FAD-dependent...faa,,,,,,,,,,,,,,1,0,0,0,0,1,1,1,0,0,0
5542_glycosyltransferase.faa,,,,,,,,,,,,,,1,0,0,0,0,1,1,1,0,0,0
5546_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5548_class_I_SAM-dependen...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5551_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5555_FAD-dependent_oxidor...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,1
5557_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5558_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5559_hypothetical_protein.faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1
5560_Nif11-like_leader_pe...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5561_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,1
5569_PIN_domain-containin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5570_LuxR_C-terminal-rela...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5571_sulfurtransferase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0
5575_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5576_serine-threonine-pro...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1
5577_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5583_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5585_patD.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5586_zf-TFIIB_domain-cont...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5587_SH3_domain-containin...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5588_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5591_DMT_family_transport...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5592_DUF5654_family_prote...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5595_transporter.faa,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,0,1,1
5596_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,0,1,1
5598_MFS_transporter.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,1
5600_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5601_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5603_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5605_-2Fe-2S--binding_pro...faa,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,1,0,1
5608_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5611_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5614_CsbD_family_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5615_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5616_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5618_transcription_regula...faa,,,,,,,,,,,,,,1,1,0,0,0,1,1,0,0,0,0
5619_AarF-ABC1-UbiB_kinas...faa,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,0,1,1
5631_immunity_49_family_p...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5632_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5633_DUF1311_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5635_DsbA_family_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0
5639_pentapeptide_repeat-...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5640_Ig-like_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5645_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5649_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5652_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5653_serine-threonine_pro...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5654_rnhA.faa,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0
5655_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5656_DNA_polymerase_III_s...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5657_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,0,0
5659_cbiQ.faa,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,1,0,0
5660_energy-coupling_fact...faa,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,1,0,0
5661_energy-coupling_fact...faa,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,1,0,0
5663_ankyrin_repeat_domai...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5667_SDR_family_NAD-P--de...faa,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,0,1,1
5668_bile_acid_beta-gluco...faa,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,0,1,1
5669_phospholipase_D-like...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5670_glutathione_S-transf...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5673_3--2---5--bisphospha...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1
5674_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5675_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5677_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5680_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5681_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5684_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5685_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0
5686_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,1,1,1
5689_Txe-YoeB_family_addi...faa,,,,,,,,,,,,,,1,1,1,0,0,1,0,1,1,0,1
5690_type_II_toxin-antito...faa,,,,,,,,,,,,,,1,0,1,1,0,1,0,1,1,0,1
5691_PEP-CTERM_sorting_do...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5696_asparagine_synthase.faa,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,1,1,0
5697_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5698_zeta_toxin_family_pr...faa,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,0,0
5699_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1
5700_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5701_diaminopimelate_deca...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0
5702_DUF1269_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5704_DUF1816_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5705_multidrug_efflux_MFS...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1
5706_MFS_transporter.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5707_HlyD_family_secretio...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5708_MarR_family_transcri...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5710_YbhB-YbcL_family_Raf...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0
5711_MFS_transporter.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5712_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5713_Gfo-Idh-MocA_family_...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5715_DUF3140_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5716_DUF2945_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5719_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5720_trxA.faa,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,1,1,1
5724_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5726_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5727_glycosyltransferase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5728_petD.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5729_cytochrome_b_N-termi...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5730_amidase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5731_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5735_DUF4278_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5737_metallophosphoestera...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5738_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5739_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5740_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5741_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5742_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5745_DUF1816_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5746_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5747_polysaccharide_biosy...faa,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1
5748_glycoside_hydrolase_...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1
5749_glycosyltransferase_...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,1
5750_glycosyltransferase_...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,1
5751_glycosyltransferase.faa,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,1
5752_YdcF_family_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,1
5753_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1
5754_glycosyltransferase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1
5756_methyltransferase_do...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5757_glycosyltransferase.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1
5758_glycosyltransferase_...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1
5760_MBOAT_family_protein.faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1
5761_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5762_class_I_SAM-dependen...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1
5763_glycosyltransferase.faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,1,1
5764_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1
5765_glycosyltransferase_...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,1
5767_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,1,0,1,1,0,1,1,1,1,0,1
5771_DUF4335_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5772_DUF3038_domain-conta...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5773_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5774_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0
5775_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5776_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5779_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5780_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5782_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5783_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5785_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5786_MobB_mobilization_pr...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5787_relaxase-mobilizatio...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5788_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5789_SUMF1-EgtB-PvdO_fami...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5790_transglycosylase_dom...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5792_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5795_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5796_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5797_tetratricopeptide_re...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5798_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5799_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5802_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5803_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5805_relaxase_domain-cont...faa,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0
5806_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5808_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5809_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5810_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5812_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5813_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5814_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5815_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5818_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5822_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5826_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5829_pentapeptide_repeat-...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5830_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5833_type_IV_toxin-antito...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5836_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5838_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5845_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5846_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5847_TatD_family_hydrolas...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5848_7-cyano-7-deazaguani...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5849_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5850_KAP_family_P-loop_do...faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
5851_hypothetical_protein.faa,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
