source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Pseudoanabaena_clade/pangenoma	Pseudanabaena_sp_ABRG5-3_GCF_003967015.1_genomic.gbff	Pseudanabaena_sp_PCC_7367_GCF_000317065.1_genomic.gbff	Synechococcus_sp_JA-2-3Ba_2-13_JA-2-3Ba_2-13_GCF_000013225.1_genomic.gbff	Synechococcus_sp_JA-3-3Ab_GCF_000013205.1_genomic.gbff	Synechococcus_sp_PCC_7336_GCF_000332275.1_genomic.gbff	Synechococcus_sp_PCC_7502_GCF_000317085.1_genomic.gbff	
4444_hypA.faa	1	0	1	0	1	0	
4445_hypB.faa	1	0	0	0	1	0	
4446_DUF488_domain-contai...faa	1	0	1	0	0	0	
4448_hypothetical_protein.faa	1	0	0	0	0	0	
4449_hypF.faa	1	0	0	0	1	0	
4450_HypC-HybG-HupF_famil...faa	1	0	0	0	1	0	
4451_hypD.faa	1	0	0	0	1	0	
4452_alpha-beta_hydrolase.faa	1	0	0	0	0	0	
4453_hypothetical_protein.faa	1	0	0	0	0	0	
4455_type_II_toxin-antito...faa	1	0	0	0	1	0	
4456_AbrB-MazE-SpoVT_fami...faa	1	0	0	0	1	0	
4457_DUF1778_domain-conta...faa	1	0	0	0	0	0	
4458_GNAT_family_N-acetyl...faa	1	1	0	0	1	0	
4459_DUF433_domain-contai...faa	1	0	0	0	1	0	
4461_P-loop_NTPase_fold_p...faa	1	0	0	0	0	0	
4462_ATP-binding_protein.faa	1	1	0	0	0	0	
4463_hypothetical_protein.faa	1	1	0	0	0	0	
4464_hypothetical_protein.faa	1	0	0	0	0	0	
4465_DUF29_family_protein.faa	1	0	0	0	0	0	
4467_hypothetical_protein.faa	1	0	0	0	0	0	
4468_hypothetical_protein.faa	1	0	0	0	0	0	
4470_hypothetical_protein.faa	1	0	0	0	0	0	
4471_methyltransferase_do...faa	1	0	0	0	0	1	
4472_glutathione_S-transf...faa	1	0	0	0	0	0	
4474_glutathione_S-transf...faa	1	0	0	0	0	0	
4475_MarR_family_transcri...faa	1	1	0	0	0	0	
4480_hypothetical_protein.faa	1	0	0	0	0	0	
4482_hypothetical_protein.faa	1	0	0	0	0	0	
4484_hypothetical_protein.faa	1	0	0	0	0	0	
4486_hypothetical_protein.faa	1	1	0	0	0	1	
4491_NUDIX_hydrolase.faa	1	1	1	0	0	1	
4492_nicotinate-nucleotid...faa	1	1	0	0	0	1	
4493_transposase.faa	1	0	0	0	0	0	
4494_hypothetical_protein.faa	1	0	0	0	0	0	
4495_PIN_domain-containin...faa	2	1	0	0	1	1	
4496_hypothetical_protein.faa	1	0	0	0	0	0	
4497_type_II_toxin-antito...faa	1	0	0	0	0	1	
4498_hypothetical_protein.faa	1	0	0	0	0	0	
4501_tetratricopeptide_re...faa	1	0	0	0	0	0	
4502_hypothetical_protein.faa	1	0	0	0	0	0	
4503_ATP-binding_protein.faa	1	0	0	0	1	0	
4505_TatD_family_hydrolas...faa	1	0	0	0	0	0	
4512_hypothetical_protein.faa	1	0	0	0	0	0	
4514_TPM_domain-containin...faa	1	1	0	0	0	1	
4515_hypothetical_protein.faa	1	0	0	0	0	0	
4517_carbonic_anhydrase.faa	1	0	0	0	0	1	
4518_hypothetical_protein.faa	1	0	0	0	0	0	
4524_response_regulator.faa	1	0	0	0	0	0	
4529_hypothetical_protein.faa	1	0	0	0	0	0	
4536_cphA.faa	1	1	1	0	0	1	
4542_TetR_family_transcri...faa	1	1	0	0	1	1	
4546_LuxR_C-terminal-rela...faa	1	1	0	0	2	0	
4547_MAPEG_family_protein.faa	1	0	0	0	0	0	
4548_SDR_family_oxidoredu...faa	1	0	0	0	0	0	
4551_DUF3172_domain-conta...faa	1	1	0	0	0	1	
4553_bfr.faa	2	0	0	0	0	0	
4556_hypothetical_protein.faa	1	0	0	0	0	0	
4557_VWA_domain-containin...faa	1	1	0	0	0	0	
4558_DUF5682_family_prote...faa	1	1	0	0	0	0	
4559_AAA_family_ATPase.faa	1	1	0	0	0	0	
4560_killer_suppression_p...faa	1	1	0	0	0	0	
4561_ImmA-IrrE_family_met...faa	1	0	0	0	1	0	
4562_hypothetical_protein.faa	1	0	0	0	0	0	
4563_hypothetical_protein.faa	1	0	0	0	0	0	
4564_DUF5674_family_prote...faa	1	1	0	0	0	0	
4567_DUF5691_domain-conta...faa	1	0	0	0	0	0	
4568_SWIM_zinc_finger_fam...faa	1	0	0	0	0	0	
4571_aldehyde_oxygenase_-...faa	1	0	0	0	0	0	
4572_hypothetical_protein.faa	1	0	0	0	1	0	
4573_DUF11_domain-contain...faa	1	0	0	0	1	0	
4574_DUF11_domain-contain...faa	1	0	0	0	1	0	
4575_hypothetical_protein.faa	1	0	0	0	0	0	
4576_OmpA_family_protein.faa	1	0	0	0	0	0	
4577_GEVED_domain-contain...faa	1	0	0	0	0	0	
4578_isopeptide-forming_d...faa	1	0	0	0	0	0	
4580_hypothetical_protein.faa	1	1	0	0	0	1	
4581_response_regulator.faa	1	0	0	0	0	0	
4582_ATP-binding_protein.faa	1	0	0	0	0	0	
4583_cation-proton_antipo...faa	1	0	0	0	0	0	
4586_hypothetical_protein.faa	1	0	0	0	0	0	
4587_Rpn_family_recombina...faa	1	0	0	0	0	1	
4588_putative_toxin-antit...faa	1	0	0	0	1	0	
4589_hypothetical_protein.faa	2	0	0	0	0	0	
4590_hypothetical_protein.faa	1	0	0	0	0	0	
4591_hypothetical_protein.faa	1	0	0	0	0	0	
4592_type_II_toxin-antito...faa	1	0	0	0	0	0	
4594_hypothetical_protein.faa	1	0	0	0	0	0	
4599_phosphoribulokinase.faa	1	0	0	0	0	0	
4601_PIN_domain-containin...faa	1	0	0	0	0	1	
4602_hypothetical_protein.faa	1	0	0	0	0	0	
4603_hypothetical_protein.faa	1	0	0	0	0	0	
4604_hypothetical_protein.faa	1	0	0	0	0	0	
4605_AAA_family_ATPase.faa	1	0	0	0	0	0	
4606_hypothetical_protein.faa	1	0	0	0	0	0	
4607_hypothetical_protein.faa	1	0	0	0	0	0	
4608_type_II_toxin-antito...faa	1	0	0	0	0	0	
4610_hypothetical_protein.faa	1	0	0	0	0	0	
4611_Uma2_family_endonucl...faa	1	0	0	0	0	0	
4615_translation_initiati...faa	1	1	0	0	1	1	
4618_hypothetical_protein.faa	1	0	0	0	0	0	
4619_hypothetical_protein.faa	1	0	0	0	0	0	
4621_type_II_toxin-antito...faa	1	0	0	0	0	0	
4622_hypothetical_protein.faa	1	0	0	0	0	0	
4623_hypothetical_protein.faa	1	0	0	0	0	0	
4624_type_II_toxin-antito...faa	1	0	0	0	0	0	
4625_hypothetical_protein.faa	1	0	0	0	0	0	
4626_hypothetical_protein.faa	1	0	0	0	0	0	
4627_hypothetical_protein.faa	1	0	0	0	0	0	
4628_hybrid_sensor_histid...faa	2	0	0	0	0	0	
4629_diguanylate_cyclase.faa	1	0	0	0	0	0	
4630_galT.faa	1	0	0	0	0	1	
4631_diguanylate_cyclase.faa	1	0	0	0	0	0	
4633_hypothetical_protein.faa	1	0	0	0	0	0	
4636_hypothetical_protein.faa	1	0	0	0	0	0	
4639_response_regulator.faa	1	1	0	0	0	0	
4641_hypothetical_protein.faa	1	0	0	0	0	0	
4643_dusA.faa	1	0	0	0	1	0	
4645_HEAT_repeat_domain-c...faa	1	0	0	0	0	0	
4646_hypothetical_protein.faa	1	0	0	0	0	0	
4647_hypothetical_protein.faa	1	0	0	0	0	0	
4651_DUF4157_domain-conta...faa	1	0	0	0	0	0	
4652_hypothetical_protein.faa	1	0	0	0	0	0	
4653_alkaline_phosphatase...faa	1	0	0	0	0	0	
4654_hypothetical_protein.faa	1	0	0	0	0	1	
4655_hypothetical_protein.faa	1	0	0	0	0	1	
4656_hypothetical_protein.faa	1	0	0	0	0	0	
4657_hypothetical_protein.faa	1	0	0	0	0	0	
4658_hypothetical_protein.faa	1	0	0	0	0	0	
4659_GNAT_family_N-acetyl...faa	1	0	0	0	0	0	
4660_hypothetical_protein.faa	1	0	0	0	0	0	
4661_ATP-binding_protein.faa	1	0	0	0	0	0	
4662_hypothetical_protein.faa	1	0	0	0	0	0	
4663_class_I_SAM-dependen...faa	1	0	0	0	0	0	
4664_SMI1-KNR4_family_pro...faa	1	0	0	0	0	0	
4665_leucine-rich_repeat_...faa	1	1	0	0	0	0	
4668_cytochrome_P450.faa	1	0	0	0	0	0	
4670_hypothetical_protein.faa	1	0	0	0	0	0	
4671_trypsin-like_peptida...faa	1	0	0	0	1	0	
4672_peptidoglycan_recogn...faa	1	0	0	0	0	1	
4674_PAS_domain_S-box_pro...faa	1	0	0	0	0	0	
4675_sterol_desaturase_fa...faa	1	1	0	0	0	1	
4676_hypothetical_protein.faa	1	0	0	0	0	0	
4677_hypothetical_protein.faa	1	0	0	0	0	0	
4678_type_II_toxin-antito...faa	1	0	0	0	0	0	
4679_AbrB-MazE-SpoVT_fami...faa	1	0	0	0	0	0	
4681_hypothetical_protein.faa	1	0	0	0	0	0	
4682_ATP-binding_protein.faa	1	0	0	0	0	0	
4683_hypothetical_protein.faa	1	0	0	0	0	0	
4684_Fic_family_protein.faa	1	0	0	0	0	0	
4689_AAA_family_ATPase.faa	1	1	0	0	1	0	
4693_hypothetical_protein.faa	1	0	0	0	0	0	
4694_aldehyde_dehydrogena...faa	1	1	0	0	1	1	
4695_E3_ubiquitin_ligase_...faa	1	0	0	0	0	0	
4696_Fic_family_protein.faa	1	0	0	0	0	0	
4698_tetratricopeptide_re...faa	1	0	0	0	0	1	
4700_hypothetical_protein.faa	1	0	0	0	0	0	
4701_Uma2_family_endonucl...faa	1	0	0	0	0	0	
4702_Vat_family_streptogr...faa	1	1	0	0	0	0	
4703_AAC-3--I_family_amin...faa	1	0	0	0	0	0	
4704_hypothetical_protein.faa	1	0	0	0	0	0	
4705_hypothetical_protein.faa	1	0	0	0	0	0	
4706_helix-turn-helix_dom...faa	1	0	0	0	0	0	
4707_sulfite_exporter_Tau...faa	1	0	0	0	0	0	
4709_FIST_C-terminal_doma...faa	1	0	0	0	0	0	
4710_HAMP_domain-containi...faa	1	0	0	0	0	0	
4711_diguanylate_cyclase.faa	1	0	0	0	0	0	
4712_adenylate-guanylate_...faa	1	1	0	0	0	0	
4713_DUF928_domain-contai...faa	1	1	0	0	0	1	
4715_CHAT_domain-containi...faa	1	0	0	0	0	0	
4716_filamentous_hemagglu...faa	1	0	0	0	0	0	
4718_hypothetical_protein.faa	1	0	0	0	0	0	
4719_hypothetical_protein.faa	1	0	0	0	0	0	
4720_DUF6430_domain-conta...faa	1	0	0	0	0	0	
4723_hypothetical_protein.faa	1	0	0	0	0	0	
4727_zinc_metalloprotease...faa	1	0	0	0	0	0	
4728_IMS_domain-containin...faa	1	0	0	0	0	0	
4731_TIGR04255_family_pro...faa	1	0	0	0	0	0	
4732_hypothetical_protein.faa	1	0	0	0	0	0	
4733_hypothetical_protein.faa	1	0	0	0	0	0	
4736_GAF_domain-containin...faa	1	0	0	0	0	1	
4739_transporter_substrat...faa	1	0	0	0	0	0	
4740_ATP-binding_protein.faa	1	1	0	0	0	1	
4744_pentapeptide_repeat-...faa	1	0	0	0	0	0	
4745_hypothetical_protein.faa	1	0	0	0	0	0	
4754_cyclase_family_prote...faa	1	0	0	0	1	0	
4757_hypothetical_protein.faa	1	0	0	0	0	0	
4758_TIR_domain-containin...faa	1	0	0	0	0	0	
4759_ATP-binding_protein.faa	1	0	0	0	0	0	
4760_hypothetical_protein.faa	1	0	0	0	0	0	
4761_tetratricopeptide_re...faa	1	0	0	0	0	0	
4762_hypothetical_protein.faa	1	0	0	0	0	0	
4763_VWA_domain-containin...faa	1	0	0	0	0	0	
4766_histidine_phosphatas...faa	1	0	0	0	0	0	
4774_IS256_family_transpo...faa	1	0	0	0	0	0	
4775_hypothetical_protein.faa	1	0	0	0	0	0	
4776_SAM-dependent_methyl...faa	1	0	0	0	1	0	
4777_DNA_methyltransferas...faa	1	0	0	0	0	0	
4778_HNH_endonuclease.faa	1	0	0	0	0	0	
4779_DUF3854_domain-conta...faa	1	0	0	0	0	0	
4783_hypothetical_protein.faa	1	0	0	0	0	0	
4785_hypothetical_protein.faa	1	0	0	0	0	0	
4789_ATP-binding_protein.faa	1	0	0	0	0	0	
4790_hypothetical_protein.faa	1	0	0	0	0	0	
4792_HNH_endonuclease.faa	1	0	0	0	1	0	
4796_caspase_family_prote...faa	2	0	0	0	0	0	
4797_hypothetical_protein.faa	1	0	0	0	0	0	
4798_hypothetical_protein.faa	1	0	0	0	0	0	
4800_PDDEXK_nuclease_doma...faa	1	1	0	0	0	0	
4801_7-cyano-7-deazaguani...faa	1	0	0	0	0	0	
4802_hypothetical_protein.faa	1	0	0	0	0	0	
4803_CBASS_oligonucleotid...faa	1	0	0	0	0	0	
4804_hypothetical_protein.faa	1	0	0	0	0	0	
4805_hypothetical_protein.faa	1	0	0	0	0	0	
4813_hypothetical_protein.faa	1	0	0	0	0	0	
4815_hypothetical_protein.faa	1	0	0	0	0	0	
4816_transposase.faa	1	0	0	0	0	0	
4817_IS66_family_transpos...faa	1	0	0	0	0	0	
4818_hypothetical_protein.faa	1	0	0	0	0	0	
4819_hypothetical_protein.faa	1	0	0	0	0	0	
4820_MoxR_family_ATPase.faa	1	0	0	0	1	0	
4821_SAV_2336_N-terminal_...faa	1	0	0	0	0	0	
4822_hypothetical_protein.faa	1	0	0	0	0	0	
4824_hypothetical_protein.faa	1	0	0	0	0	0	
4825_hypothetical_protein.faa	1	0	0	0	0	0	
4826_PQQ-binding-like_bet...faa	1	0	0	0	0	0	
4827_IS1634_family_transp...faa	1	1	0	0	0	0	
4828_IS630_family_transpo...faa	1	0	0	0	0	19	
4829_winged_helix-turn-he...faa	1	0	1	0	1	7	
4832_hypothetical_protein.faa	1	0	0	0	0	0	
4833_caspase_family_prote...faa	1	0	0	0	0	0	
4837_tetratricopeptide_re...faa	1	0	0	0	0	0	
4838_tetratricopeptide_re...faa	1	0	0	0	0	0	
4840_tetratricopeptide_re...faa	1	0	0	0	0	0	
4841_tetratricopeptide_re...faa	1	1	0	0	0	0	
4843_hypothetical_protein.faa	1	0	0	0	0	0	
4844_hypothetical_protein.faa	1	0	0	0	0	0	
4845_CHAT_domain-containi...faa	6	0	0	0	0	0	
4849_IS4_family_transposa...faa	1	0	0	0	11	0	
4850_transposase_DNA-bind...faa	1	0	0	0	0	0	
4851_ISL3_family_transpos...faa	1	0	0	0	10	0	
4852_IS982_family_transpo...faa	1	2	0	0	0	0	
4854_CHAT_domain-containi...faa	1	0	0	0	0	0	
4856_hypothetical_protein.faa	1	0	0	0	0	0	
4858_RecQ_family_ATP-depe...faa	1	0	0	0	0	0	
4859_WYL_domain-containin...faa	1	0	0	0	0	0	
4860_hypothetical_protein.faa	1	0	0	0	0	0	
4861_hypothetical_protein.faa	1	0	0	0	0	0	
4862_DEAD-DEAH_box_helica...faa	1	0	0	0	0	0	
4864_UvrD-helicase_domain...faa	1	0	0	0	0	0	
4865_endonuclease_domain-...faa	1	0	0	0	3	0	
4866_hypothetical_protein.faa	1	0	0	0	0	0	
4867_type_II_toxin-antito...faa	1	0	0	0	2	1	
4868_type_II_toxin-antito...faa	1	0	0	0	0	0	
4869_DEAD-DEAH_box_helica...faa	1	0	0	0	0	0	
4870_DUF2357_domain-conta...faa	1	0	0	0	0	0	
4871_hypothetical_protein.faa	1	0	0	0	0	0	
4872_hypothetical_protein.faa	1	0	0	0	0	0	
4873_AAA_domain-containin...faa	1	0	0	0	0	0	
4874_serine-threonine-pro...faa	1	0	0	0	0	0	
4875_protein_phosphatase_...faa	1	0	0	0	0	0	
4876_VWA_domain-containin...faa	1	1	0	0	0	0	
4877_DUF1998_domain-conta...faa	1	0	0	0	1	0	
4878_transposase.faa	1	0	0	0	0	0	
4884_hypothetical_protein.faa	1	0	0	0	0	0	
4885_hypothetical_protein.faa	1	0	0	0	0	0	
4886_hypothetical_protein.faa	1	0	0	0	0	1	
4887_hypothetical_protein.faa	1	0	0	0	0	0	
4888_hypothetical_protein.faa	1	0	0	0	0	0	
4889_hypothetical_protein.faa	1	0	0	0	0	0	
4890_hypothetical_protein.faa	1	0	0	0	0	0	
4892_hypothetical_protein.faa	1	0	0	0	0	0	
4893_hypothetical_protein.faa	1	0	0	0	0	0	
4894_hypothetical_protein.faa	1	0	0	0	0	0	
4895_hypothetical_protein.faa	1	0	0	0	0	0	
4896_hypothetical_protein.faa	1	0	0	0	0	0	
4897_hypothetical_protein.faa	1	0	0	0	0	0	
4901_hypothetical_protein.faa	1	0	0	0	0	0	
4902_pentapeptide_repeat-...faa	1	1	0	0	0	0	
4903_tetratricopeptide_re...faa	1	0	0	0	1	0	
4904_Nif11-like_leader_pe...faa	1	0	0	0	1	0	
4905_substrate-binding_do...faa	1	0	0	0	1	0	
4906_hypothetical_protein.faa	1	0	0	0	0	0	
4907_phage_tail_protein.faa	1	0	0	0	1	0	
4908_hypothetical_protein.faa	1	0	0	0	0	0	
4909_hypothetical_protein.faa	1	0	0	0	1	0	
4910_VgrG-related_protein.faa	1	0	0	0	1	0	
4911_PAAR_domain-containi...faa	1	1	0	0	1	0	
4912_GPW-gp25_family_prot...faa	1	0	0	0	1	0	
4913_putative_baseplate_a...faa	1	0	0	0	1	0	
4914_phage_tail_protein.faa	1	0	0	0	1	0	
4915_hypothetical_protein.faa	1	0	0	0	1	0	
4916_cache_domain-contain...faa	1	0	0	0	0	0	
4917_hypothetical_protein.faa	1	0	0	0	1	0	
4922_methyltransferase_do...faa	1	0	0	0	0	0	
4923_hypothetical_protein.faa	1	0	0	0	0	0	
4924_CBS_domain-containin...faa	1	0	0	0	1	0	
4925_hypothetical_protein.faa	1	0	0	0	1	0	
4926_hypothetical_protein.faa	1	0	0	0	0	0	
4927_hypothetical_protein.faa	1	0	0	0	0	0	
4928_cupin.faa	1	0	0	0	0	0	
4930_2Fe-2S_iron-sulfur_c...faa	1	0	0	0	0	0	
4931_iron-sulfur_cluster_...faa	1	0	0	0	0	0	
4932_HesA-MoeB-ThiF_famil...faa	1	0	0	0	0	0	
4933_nifW.faa	1	0	0	0	0	0	
4937_bifunctional_nitroge...faa	1	0	0	0	0	0	
4938_Mo-dependent_nitroge...faa	1	0	0	0	0	0	
4939_cysE.faa	1	0	0	0	0	0	
4941_hypothetical_protein.faa	1	0	0	0	0	0	
4950_class_I_SAM-dependen...faa	1	0	0	0	0	0	
4951_1-acyl-sn-glycerol-3...faa	1	0	0	0	0	0	
4952_phosphatidate_cytidy...faa	1	0	0	0	0	0	
4953_CDP-alcohol_phosphat...faa	1	0	0	0	0	0	
4954_hypothetical_protein.faa	1	0	0	0	0	0	
4955_RNA-binding_transcri...faa	1	0	0	0	1	0	
4957_hypothetical_protein.faa	1	0	0	0	0	0	
4958_VOC_family_protein.faa	1	0	0	0	0	0	
4960_NUDIX_hydrolase.faa	1	0	0	0	0	0	
4961_hypothetical_protein.faa	1	0	0	0	0	0	
4962_bchE.faa	1	0	0	0	0	0	
4964_DUF2499_domain-conta...faa	1	0	0	0	0	0	
4965_DUF4255_domain-conta...faa	1	0	0	0	1	0	
4966_response_regulator_t...faa	1	0	0	0	1	0	
4967_phage_tail_sheath_su...faa	1	0	0	0	1	0	
4968_phage_tail_protein.faa	1	0	0	0	1	0	
4969_phage_tail_protein.faa	1	0	0	0	1	0	
4970_phage_tail_protein.faa	1	0	0	0	1	0	
4971_hypothetical_protein.faa	1	0	0	0	1	0	
4973_hypothetical_protein.faa	1	0	0	0	0	0	
4975_plasmid_pRiA4b_ORF-3...faa	1	1	0	0	0	0	
4976_Uma2_family_endonucl...faa	1	0	0	0	0	0	
4977_pentapeptide_repeat-...faa	1	0	1	0	0	0	
4978_AAA_family_ATPase.faa	1	0	0	0	1	0	
4979_hypothetical_protein.faa	1	0	0	0	0	0	
4980_hypothetical_protein.faa	1	0	0	0	0	0	
4981_phage_tail_assembly_...faa	1	0	0	0	0	0	
4982_pentapeptide_repeat-...faa	1	0	0	0	0	0	
4983_DUF4157_domain-conta...faa	1	0	0	0	0	0	
4984_hypothetical_protein.faa	1	0	0	0	0	0	
4985_DUF4157_domain-conta...faa	1	0	0	0	0	0	
4986_PAS_domain_S-box_pro...faa	1	0	0	0	0	1	
4987_EAL_domain-containin...faa	1	0	0	0	0	0	
4988_feoB.faa	1	0	0	0	0	0	
4989_ferrous_iron_transpo...faa	1	0	0	0	0	0	
4991_DsbA_family_protein.faa	1	1	0	0	0	1	
4992_efflux_RND_transport...faa	1	0	0	0	0	0	
4995_SCP-2_sterol_transfe...faa	1	0	0	0	0	0	
4996_DUF3122_domain-conta...faa	1	1	0	0	1	0	
4997_metalloregulator_Ars...faa	1	0	0	0	0	0	
4998_NAD-P--FAD-dependent...faa	1	0	0	0	0	0	
4999_DUF2892_domain-conta...faa	1	0	0	0	0	0	
5001_hypothetical_protein.faa	1	0	0	0	0	0	
5002_queD.faa	1	1	0	0	1	0	
5004_purT.faa	1	0	0	0	0	0	
5006_hypothetical_protein.faa	1	0	0	0	0	0	
5009_cupin_domain-contain...faa	1	0	0	0	0	0	
5012_hypothetical_protein.faa	0	1	0	0	0	0	
5013_hypothetical_protein.faa	0	1	0	0	0	0	
5014_DUF928_domain-contai...faa	0	1	0	0	0	0	
5015_hypothetical_protein.faa	0	1	0	0	0	0	
5017_hypothetical_protein.faa	0	1	0	0	0	0	
5019_hypothetical_protein.faa	0	1	0	0	0	0	
5021_hypothetical_protein.faa	0	1	0	0	0	0	
5022_SPFH_domain-containi...faa	0	1	0	0	0	0	
5023_DUF1449_family_prote...faa	0	1	0	0	0	0	
5026_transposase.faa	0	7	0	0	0	0	
5028_PAS_domain_S-box_pro...faa	0	1	0	0	0	0	
5029_hypothetical_protein.faa	0	1	0	0	0	0	
5030_hypothetical_protein.faa	0	1	0	0	0	0	
5031_ribbon-helix-helix_p...faa	0	1	0	0	0	0	
5033_psaK.faa	0	1	0	0	0	0	
5035_DUF6220_domain-conta...faa	0	1	0	0	1	0	
5037_hypothetical_protein.faa	0	2	0	0	2	1	
5038_hypothetical_protein.faa	0	1	0	0	0	0	
5039_hypothetical_protein.faa	0	1	0	0	0	0	
5040_hypothetical_protein.faa	0	1	0	0	0	0	
5041_hypothetical_protein.faa	0	1	0	0	0	0	
5042_IS630_family_transpo...faa	0	9	0	0	0	0	
5043_hypothetical_protein.faa	0	3	0	0	0	0	
5044_replication_protein_...faa	0	2	0	0	0	0	
5045_istA.faa	0	10	0	0	2	0	
5046_istB.faa	0	10	0	0	2	0	
5050_hypothetical_protein.faa	0	1	0	0	0	0	
5051_four_helix_bundle_pr...faa	0	1	0	0	0	0	
5053_ltrA.faa	0	1	0	0	0	0	
5054_FG-GAP-like_repeat-c...faa	0	2	0	0	0	0	
5055_formylglycine-genera...faa	0	2	0	0	1	0	
5056_site-specific_integr...faa	0	1	0	0	0	0	
5061_hypothetical_protein.faa	0	1	0	0	0	0	
5062_DUF6527_family_prote...faa	0	1	0	0	0	0	
5063_ThiF_family_adenylyl...faa	0	1	0	0	0	0	
5064_multiubiquitin_domai...faa	0	1	0	0	0	0	
5065_helix-turn-helix_dom...faa	0	1	0	0	0	0	
5066_ImmA-IrrE_family_met...faa	0	1	0	0	0	0	
5068_IS630_family_transpo...faa	0	6	0	0	0	0	
5069_DUF262_domain-contai...faa	0	1	0	0	1	0	
5071_PilZ_domain-containi...faa	0	1	0	0	0	0	
5072_Tn3_family_transposa...faa	0	2	0	0	1	0	
5073_recombinase_family_p...faa	0	3	0	0	0	0	
5074_addiction_module_ant...faa	0	2	0	0	2	0	
5080_hypothetical_protein.faa	0	1	0	0	0	0	
5081_AAA_family_ATPase.faa	0	1	0	0	0	0	
5082_DEAD-DEAH_box_helica...faa	0	1	0	0	0	0	
5083_SAM-dependent_DNA_me...faa	0	1	0	0	0	0	
5084_DEAD-DEAH_box_helica...faa	0	1	0	0	0	0	
5086_WG_repeat-containing...faa	0	1	0	0	0	0	
5089_metal-dependent_hydr...faa	0	1	0	0	0	0	
5091_antirestriction_prot...faa	0	1	0	0	0	0	
5092_tnpA.faa	0	2	1	0	1	1	
5093_type_IV_toxin-antito...faa	0	1	0	0	0	0	
5094_nucleotidyl_transfer...faa	0	1	0	0	0	0	
5095_hypothetical_protein.faa	0	2	0	0	0	1	
5096_hypothetical_protein.faa	0	1	0	0	0	0	
5097_AAA_family_ATPase.faa	0	1	0	0	0	0	
5100_type_II_toxin-antito...faa	0	2	0	0	2	0	
5102_hypothetical_protein.faa	0	2	0	0	0	0	
5103_MobA-MobL_family_pro...faa	0	1	0	0	0	0	
5104_hypothetical_protein.faa	0	1	0	0	0	0	
5106_type_II_toxin-antito...faa	0	1	0	0	0	0	
5107_hypothetical_protein.faa	0	1	0	0	0	0	
5109_helix-turn-helix_tra...faa	0	1	0	0	0	0	
5110_hypothetical_protein.faa	0	2	0	0	0	0	
5111_hypothetical_protein.faa	0	1	0	0	0	0	
5112_type_IV_secretion_sy...faa	0	1	0	0	0	0	
5113_type_II_toxin-antito...faa	0	1	0	0	0	0	
5114_type_II_toxin-antito...faa	0	2	0	0	1	0	
5115_hypothetical_protein.faa	0	1	0	0	0	0	
5116_helix-turn-helix_tra...faa	0	1	0	0	0	0	
5117_hypothetical_protein.faa	0	1	0	0	0	0	
5118_hypothetical_protein.faa	0	2	0	0	0	0	
5121_L-histidine_N-alpha-...faa	0	1	0	0	0	0	
5122_HAMP_domain-containi...faa	0	1	0	0	0	0	
5123_response_regulator.faa	0	1	0	0	0	0	
5124_type_II_toxin-antito...faa	0	2	0	0	0	0	
5125_hypothetical_protein.faa	0	2	0	0	0	0	
5126_helix-turn-helix_dom...faa	0	1	0	0	0	0	
5127_hypothetical_protein.faa	0	1	0	0	0	0	
5128_hypothetical_protein.faa	0	1	0	0	0	0	
5130_hypothetical_protein.faa	0	1	0	0	0	0	
5131_helix-turn-helix_tra...faa	0	1	0	0	0	0	
5133_hypothetical_protein.faa	0	1	0	0	0	0	
5136_hypothetical_protein.faa	0	1	0	0	0	0	
5137_hypothetical_protein.faa	0	1	0	0	0	0	
5138_hypothetical_protein.faa	0	1	0	0	0	0	
5140_type_IV_secretion_sy...faa	0	1	0	0	0	0	
5141_hypothetical_protein.faa	0	1	0	0	0	0	
5142_VWA_domain-containin...faa	0	1	0	0	0	0	
5143_PadR_family_transcri...faa	0	1	0	0	0	0	
5145_alpha-beta_hydrolase.faa	0	1	0	0	0	0	
5146_MobA-MobL_family_pro...faa	0	1	0	0	0	0	
5149_hypothetical_protein.faa	0	1	0	0	0	0	
5151_hypothetical_protein.faa	0	1	0	0	0	0	
5152_hypothetical_protein.faa	0	1	0	0	0	0	
5153_hypothetical_protein.faa	0	1	0	0	0	0	
5154_hypothetical_protein.faa	0	3	0	0	0	0	
5155_ChaN_family_lipoprot...faa	0	1	0	0	0	0	
5157_AAA_family_ATPase.faa	0	1	0	0	1	0	
5158_DUF4276_family_prote...faa	0	1	0	0	1	0	
5159_glycosyltransferase.faa	0	1	0	0	0	0	
5161_glycosyltransferase.faa	0	1	0	0	1	1	
5164_hypothetical_protein.faa	0	1	0	0	0	0	
5165_hypothetical_protein.faa	0	1	0	0	0	0	
5166_hypothetical_protein.faa	0	1	0	0	1	1	
5167_hypothetical_protein.faa	0	1	0	0	0	0	
5168_glycosyltransferase.faa	0	1	0	0	0	0	
5169_FkbM_family_methyltr...faa	0	1	0	0	0	0	
5170_FkbM_family_methyltr...faa	0	1	0	0	0	0	
5171_PAS_domain-containin...faa	0	1	0	0	0	0	
5173_DNA_translocase_FtsK.faa	0	1	0	0	0	0	
5174_hypothetical_protein.faa	0	1	0	0	0	0	
5175_hypothetical_protein.faa	0	1	0	0	0	0	
5180_hypothetical_protein.faa	0	1	0	0	0	0	
